Customer_ID,Age,Gender,Annual_Income,Spending_Score,City,Transaction_Count,Avg_Purchase_Value,Membership_Type,Churn
C02468,35,Female,60462.09,100.0,Bangalore,19,393.31,Platinum,0
C02469,41,Male,40441.22,51.19,Delhi,18,157.62,Gold,0
C02470,32,Female,47751.54,43.83,Bangalore,30,298.22,Silver,1
C02471,45,Female,20419.63,44.75,Kolkata,26,113.07,Platinum,0
C02472,58,Female,100536.34,80.88,Chennai,32,450.61,Silver,0
C02473,27,Female,77255.09,26.96,Mumbai,30,273.03,Gold,1
C02474,21,Male,43398.59,44.75,Delhi,22,411.77,Silver,0
C02475,38,Female,54363.1,88.94,Chennai,16,511.44,Silver,0
C02476,42,Female,47262.47,64.88,Mumbai,18,171.12,Platinum,0
C02477,32,Female,90850.94,63.84,Kolkata,19,231.92,Gold,1
C02478,49,Female,31602.46,100.0,Bangalore,22,387.2,Silver,0
C02479,21,Female,62289.52,64.93,Chennai,25,236.71,Silver,0
C02480,41,Female,57829.44,45.84,Mumbai,18,329.04,Silver,0
C02481,28,Male,76536.77,54.36,Mumbai,22,310.26,Gold,0
C02482,52,Female,57919.82,37.29,Bangalore,20,65.71,Silver,0
C02483,54,Male,24835.82,85.12,Chennai,26,394.37,Gold,0
C02484,27,Male,54977.64,71.49,Chennai,25,286.29,Platinum,0
C02485,29,Female,40556.76,82.49,Kolkata,13,180.6,Silver,0
C02486,43,Male,61591.59,84.26,Chennai,13,454.68,Platinum,0
C02487,31,Female,88683.54,51.72,Bangalore,19,229.71,Silver,0
C02488,34,Male,25211.5,41.1,Chennai,18,224.22,Gold,0
C02489,35,Female,43995.55,58.97,Kolkata,27,119.92,Gold,1
C02490,18,Male,48946.14,42.54,Mumbai,24,359.5,Silver,0
C02491,34,Male,52367.38,63.3,Chennai,18,304.25,Silver,0
C02492,28,Female,,82.64,Bangalore,17,126.18,Platinum,0
C02493,30,Male,56529.11,56.64,Chennai,14,324.56,Silver,0
C02494,49,Male,68316.05,63.0,Delhi,25,382.75,Gold,1
C02495,22,Male,47484.54,58.12,Kolkata,23,346.21,Silver,1
C02496,43,Male,64598.49,76.05,Mumbai,26,432.47,Silver,0
C02497,32,Male,75555.95,,Delhi,15,239.57,Gold,0
C02498,32,Female,45354.01,16.07,Bangalore,21,476.77,Gold,0
C02499,42,Male,75627.16,69.42,Chennai,19,300.36,Silver,0
C02500,38,Male,61047.46,79.76,Kolkata,24,380.05,Gold,1
C02501,40,Female,80909.2,68.93,Chennai,15,427.76,Silver,0
C02502,44,Female,55971.6,47.2,Chennai,28,564.96,Silver,0
C02503,31,Female,67624.89,37.3,Chennai,25,191.88,Silver,1
C02504,28,Male,,69.89,Chennai,33,226.06,Gold,1
C02505,24,Male,58075.75,62.83,Kolkata,17,318.99,Silver,1
C02506,26,Male,65178.61,57.48,Delhi,25,262.91,Gold,0
C02507,64,Male,70736.15,96.45,Bangalore,16,219.82,Gold,0
C02508,47,Female,35008.7,41.06,Delhi,19,147.52,Silver,0
C02509,21,Female,88672.67,95.5,Kolkata,30,312.59,Gold,0
C02510,21,Male,22806.74,60.64,Bangalore,27,379.55,Platinum,0
C02511,39,Male,46303.76,23.29,Mumbai,15,335.23,Silver,1
C02512,40,Male,58114.62,56.42,Delhi,23,137.01,Gold,0
C02513,40,Male,68247.12,79.19,Kolkata,15,139.39,Silver,0
C02514,32,Female,91523.45,52.7,Kolkata,22,306.12,Gold,1
C02515,33,Female,22834.17,30.5,Kolkata,15,276.12,Gold,0
C02516,38,Male,49846.12,56.71,Bangalore,20,268.22,Gold,0
C02517,35,Female,17463.33,,Chennai,17,272.24,Platinum,0
C02518,18,Male,,69.84,Mumbai,15,250.18,Silver,1
C02519,32,Male,65433.67,75.47,Bangalore,31,314.88,Silver,1
C02520,26,Female,91815.91,38.87,Bangalore,15,410.12,Silver,1
C02521,36,Male,62412.7,45.88,Delhi,20,206.58,Gold,1
C02522,64,Female,80880.5,75.13,Mumbai,15,345.28,Platinum,0
C02523,38,Male,,42.82,Kolkata,19,308.27,Silver,0
C02524,31,Female,51295.04,38.36,Bangalore,26,121.69,Silver,1
C02525,44,Male,31820.79,36.43,Mumbai,19,234.44,Gold,1
C02526,39,Female,,67.04,Delhi,18,301.01,Silver,0
C02527,39,Male,30157.96,66.18,Chennai,21,516.44,Silver,0
C02528,41,Male,85904.14,46.32,Mumbai,27,227.48,Silver,0
C02529,55,Female,56758.76,60.1,Kolkata,21,238.97,Gold,1
C02530,23,Male,83903.55,90.54,Bangalore,24,341.32,Silver,0
C02531,39,Female,50395.71,40.52,Chennai,15,288.67,Silver,1
C02532,25,Female,65377.02,20.97,Delhi,15,173.83,Gold,1
C02533,40,Male,64186.98,,Kolkata,25,126.5,Platinum,1
C02534,25,Male,59099.12,57.79,Chennai,23,113.86,Silver,0
C02535,30,Male,51346.81,45.8,Delhi,20,385.0,Gold,1
C02536,32,Male,67849.12,73.04,Kolkata,17,196.95,Gold,0
C02537,44,Female,41476.73,76.78,Bangalore,23,536.99,Platinum,0
C02538,44,Male,35811.29,,Delhi,17,247.19,Gold,0
C02539,22,Male,84856.54,46.95,Chennai,22,377.15,Gold,0
C02540,35,Male,74543.36,100.0,Kolkata,24,183.83,Gold,0
C02541,27,Female,61317.83,71.67,Mumbai,26,318.99,Silver,0
C02542,22,Male,93302.85,73.52,Kolkata,17,441.35,Gold,1
C02543,32,Female,54644.69,83.46,Chennai,15,265.02,Gold,0
C02544,31,Male,86454.06,60.34,Chennai,14,191.44,Silver,1
C02545,59,Female,190534.45,75.93,Mumbai,22,262.77,Silver,0
C02546,39,Male,39504.98,74.36,Chennai,33,278.38,Silver,0
C02547,21,Male,96960.8,70.78,Kolkata,13,201.43,Silver,0
C02548,29,Female,79814.22,53.56,Delhi,28,465.3,Gold,0
C02549,45,Male,57579.58,63.44,Kolkata,28,301.88,Platinum,0
C02550,55,Male,74543.43,48.23,Chennai,13,428.02,Silver,0
C02551,19,Male,51925.93,60.26,Mumbai,18,407.44,Silver,0
C02552,18,Female,76582.98,,Mumbai,20,470.12,Platinum,0
C02553,53,Male,,44.19,Bangalore,20,174.09,Gold,0
C02554,38,Female,39603.97,54.35,Mumbai,24,364.45,Platinum,0
C02555,26,Female,79585.19,41.13,Mumbai,17,249.62,Silver,1
C02556,40,Female,55006.89,49.9,Chennai,27,285.79,Platinum,0
C02557,18,Male,64150.85,56.72,Delhi,13,191.91,Platinum,0
C02558,35,Female,,68.05,Delhi,20,532.51,Silver,0
C02559,38,Female,96957.34,78.99,Chennai,22,226.48,Silver,1
C02560,44,Male,83810.59,50.72,Mumbai,18,365.28,Silver,0
C02561,24,Female,55986.3,86.7,Kolkata,20,171.44,Silver,0
C02562,35,Female,51906.08,78.77,Delhi,21,274.55,Platinum,0
C02563,25,Male,80592.09,70.08,Chennai,21,406.06,Silver,0
C02564,37,Male,99649.41,63.07,Kolkata,14,334.73,Gold,0
C02565,26,Female,79075.21,66.38,Mumbai,27,205.83,Platinum,0
C02566,30,Male,103436.05,83.74,Chennai,15,228.49,Silver,1
C02567,25,Male,41552.97,84.47,Delhi,29,316.28,Gold,0
C02568,41,Male,43612.26,86.7,Kolkata,19,298.27,Silver,0
C02569,43,Female,36221.18,60.83,Kolkata,17,168.7,Silver,0
C02570,32,Female,68835.21,71.1,Delhi,25,261.9,Platinum,1
C02571,35,Male,63512.07,86.87,Kolkata,15,285.41,Silver,0
C02572,20,Female,56960.98,47.53,Delhi,18,356.84,Silver,0
C02573,32,Male,76185.17,,Chennai,31,401.31,Gold,0
C02574,34,Male,84646.57,60.32,Bangalore,19,367.11,Gold,0
C02575,61,Male,,77.99,Mumbai,23,333.95,Gold,1
C02576,23,Male,48060.56,78.3,Chennai,21,336.27,Platinum,0
C02577,49,Male,76402.87,55.38,Mumbai,30,347.71,Silver,0
C02578,44,Female,50645.23,,Mumbai,13,395.68,Gold,0
C02579,37,Female,44035.88,64.92,Delhi,23,469.19,Platinum,1
C02580,52,Female,,41.63,Bangalore,26,202.74,Silver,0
C02581,38,Female,34210.0,30.2,Mumbai,23,255.18,Gold,0
C02582,38,Male,53968.4,,Mumbai,21,401.05,Silver,0
C02583,34,Male,66572.88,66.53,Chennai,13,200.49,Silver,0
C02584,47,Female,48523.6,87.22,Bangalore,18,170.45,Silver,0
C02585,45,Female,75663.11,60.78,Bangalore,21,235.83,Gold,0
C02586,28,Male,48622.46,64.23,Mumbai,14,307.35,Platinum,0
C02587,21,Male,88172.39,83.66,Bangalore,25,252.16,Gold,0
C02588,32,Male,,29.11,Chennai,19,336.95,Platinum,1
C02589,26,Female,73425.4,70.4,Delhi,26,271.58,Silver,0
C02590,34,Male,200000.0,59.77,Mumbai,19,265.48,Silver,1
C02591,47,Male,47449.2,71.32,Kolkata,20,133.09,Platinum,0
C02592,30,Female,18930.27,50.33,Mumbai,19,359.88,Platinum,0
C02593,34,Female,67215.12,43.64,Mumbai,13,361.19,Silver,0
C02594,35,Female,61445.77,62.81,Delhi,21,281.3,Gold,0
C02595,43,Male,71116.52,92.98,Kolkata,15,314.9,Silver,0
C02596,18,Male,55469.45,77.22,Kolkata,13,314.69,Silver,0
C02597,28,Female,,49.85,Kolkata,25,405.14,Platinum,1
C02598,37,Male,100169.46,33.18,Delhi,22,322.27,Gold,0
C02599,47,Male,30552.92,26.36,Bangalore,25,166.46,Silver,0
C02600,30,Male,,86.32,Kolkata,18,490.8,Silver,1
C02601,18,Female,48507.96,40.9,Bangalore,21,428.9,Silver,0
C02602,41,Female,53284.43,53.49,Chennai,18,304.97,Gold,1
C02603,28,Male,53657.94,86.42,Delhi,21,315.49,Silver,0
C02604,23,Male,43931.31,27.72,Bangalore,24,328.93,Platinum,0
C02605,28,Male,71424.48,89.85,Kolkata,16,222.93,Platinum,1
C02606,33,Male,87812.87,54.93,Kolkata,18,411.49,Silver,0
C02607,28,Female,69400.27,37.03,Bangalore,27,401.05,Gold,0
C02608,18,Female,62067.64,55.05,Bangalore,16,291.35,Gold,1
C02609,43,Male,40271.19,45.55,Chennai,22,367.24,Silver,1
C02610,47,Male,70336.51,68.82,Delhi,17,404.33,Silver,1
C02611,41,Female,103126.99,47.04,Mumbai,17,322.7,Platinum,0
C02612,23,Male,52386.11,,Chennai,24,196.92,Silver,1
C02613,32,Female,52480.33,55.59,Chennai,23,368.58,Gold,0
C02614,34,Male,48778.22,32.87,Chennai,30,305.64,Silver,1
C02615,40,Female,50211.72,64.09,Kolkata,19,190.53,Silver,0
C02616,41,Male,10000.0,36.26,Bangalore,17,403.49,Gold,0
C02617,27,Male,68100.71,50.24,Delhi,22,323.7,Platinum,1
C02618,35,Female,43088.96,63.65,Kolkata,14,277.05,Silver,1
C02619,39,Female,27794.74,55.75,Chennai,24,507.21,Silver,1
C02620,49,Male,75063.8,,Delhi,19,245.49,Gold,0
C02621,42,Male,38359.64,73.61,Kolkata,19,205.71,Silver,0
C02622,42,Female,53226.62,36.84,Mumbai,27,315.65,Gold,1
C02623,35,Female,89328.85,58.71,Chennai,20,284.49,Silver,0
C02624,49,Male,31815.68,1.0,Kolkata,19,244.13,Gold,1
C02625,39,Male,29348.04,64.95,Kolkata,16,440.88,Gold,1
C02626,26,Female,65386.12,53.98,Chennai,16,187.78,Silver,1
C02627,49,Female,82989.75,40.33,Mumbai,21,330.98,Silver,0
C02628,41,Female,28513.17,66.31,Bangalore,19,308.73,Silver,1
C02629,30,Female,68153.79,83.45,Mumbai,15,298.9,Silver,0
C02630,30,Female,71619.99,50.48,Chennai,20,415.54,Gold,1
C02631,37,Male,18816.79,41.1,Bangalore,22,505.41,Silver,0
C02632,39,Male,75970.03,63.3,Kolkata,16,300.03,Gold,0
C02633,36,Female,77532.12,33.29,Mumbai,30,388.82,Gold,0
C02634,38,Male,,46.79,Mumbai,20,304.08,Silver,1
C02635,51,Male,85046.93,84.45,Bangalore,27,307.88,Silver,1
C02636,45,Female,82729.11,61.24,Kolkata,21,345.14,Gold,0
C02637,36,Male,62062.36,22.41,Mumbai,18,316.85,Silver,1
C02638,44,Male,50971.09,24.06,Bangalore,18,208.86,Gold,1
C02639,24,Male,40543.44,63.24,Mumbai,23,433.12,Silver,0
C02640,38,Female,59248.73,77.25,Kolkata,19,344.95,Silver,0
C02641,53,Female,71395.18,27.65,Kolkata,27,295.33,Silver,0
C02642,32,Male,53516.46,68.99,Delhi,23,237.35,Silver,1
C02643,26,Male,16049.98,86.61,Bangalore,20,329.2,Gold,1
C02644,28,Male,85374.28,97.76,Chennai,14,275.68,Silver,0
C02645,24,Male,63804.46,,Mumbai,15,318.22,Silver,0
C02646,27,Male,52407.51,70.14,Kolkata,22,281.11,Gold,0
C02647,31,Male,77143.17,17.34,Mumbai,8,216.89,Silver,0
C02648,20,Female,,100.0,Mumbai,14,461.04,Silver,0
C02649,35,Male,10000.0,48.49,Chennai,17,205.62,Platinum,0
C02650,44,Male,68685.27,41.33,Kolkata,22,221.92,Silver,0
C02651,25,Female,31467.02,54.9,Delhi,24,367.82,Platinum,0
C02652,50,Male,69982.21,90.23,Bangalore,20,330.98,Silver,0
C02653,40,Male,62558.54,100.0,Mumbai,18,366.07,Silver,0
C02654,45,Male,72714.53,62.51,Chennai,13,350.31,Platinum,0
C02655,28,Male,,79.96,Chennai,19,224.7,Gold,1
C02656,43,Female,22535.2,60.86,Bangalore,26,367.0,Silver,0
C02657,24,Male,50992.64,39.24,Bangalore,13,235.7,Gold,0
C02658,43,Female,68136.95,89.53,Kolkata,15,405.38,Silver,0
C02659,36,Male,80307.85,47.56,Mumbai,19,200.2,Gold,0
C02660,40,Male,36563.37,90.71,Mumbai,18,220.7,Gold,0
C02661,23,Female,,85.97,Bangalore,13,223.52,Silver,0
C02662,26,Male,47042.55,72.28,Delhi,18,331.02,Silver,0
C02663,40,Female,67249.0,96.58,Mumbai,25,294.8,Gold,0
C02664,25,Female,49802.12,100.0,Chennai,23,311.47,Silver,0
C02665,39,Female,63643.41,56.5,Bangalore,24,288.21,Silver,1
C02666,21,Male,77837.55,43.82,Mumbai,31,294.68,Silver,0
C02667,43,Male,35459.72,22.71,Kolkata,16,251.8,Gold,1
C02668,22,Male,46401.88,100.0,Bangalore,22,148.9,Gold,0
C02669,40,Male,63699.25,51.21,Chennai,21,160.49,Silver,0
C02670,41,Female,108031.67,82.7,Kolkata,20,219.86,Platinum,0
C02671,28,Male,42736.21,45.17,Bangalore,24,267.79,Gold,0
C02672,40,Male,100802.68,90.77,Bangalore,25,446.46,Silver,0
C02673,37,Female,100088.47,,Mumbai,18,198.07,Platinum,0
C02674,29,Female,174161.33,36.17,Kolkata,18,190.75,Platinum,1
C02675,24,Male,54036.95,55.83,Bangalore,20,117.96,Silver,1
C02676,18,Female,46158.7,49.36,Chennai,23,350.12,Gold,0
C02677,38,Female,58635.95,71.93,Kolkata,24,278.65,Gold,0
C02678,19,Female,31865.61,,Mumbai,15,170.59,Silver,0
C02679,35,Female,58475.22,72.55,Delhi,18,297.14,Silver,0
C02680,32,Female,89937.61,54.18,Bangalore,28,241.67,Gold,0
C02681,41,Male,47778.3,46.7,Delhi,21,429.52,Silver,0
C02682,31,Male,55185.51,48.33,Bangalore,13,232.95,Platinum,1
C02683,31,Male,25977.19,100.0,Mumbai,21,469.81,Silver,0
C02684,42,Male,67481.24,64.5,Mumbai,18,317.22,Platinum,0
C02685,38,Male,65289.63,20.32,Mumbai,19,260.51,Platinum,1
C02686,38,Male,61274.05,49.6,Mumbai,16,274.3,Gold,0
C02687,39,Male,55663.46,61.94,Kolkata,16,329.32,Silver,1
C02688,19,Female,54144.84,96.91,Kolkata,13,273.18,Gold,1
C02689,42,Male,70038.0,80.57,Bangalore,24,207.44,Silver,0
C02690,41,Male,59423.67,41.57,Kolkata,19,363.09,Gold,0
C02691,24,Male,66299.44,100.0,Bangalore,26,399.15,Silver,1
C02692,32,Female,64299.66,59.38,Kolkata,16,402.72,Platinum,0
C02693,34,Male,82468.55,84.93,Kolkata,23,283.97,Silver,0
C02694,33,Male,73539.88,36.9,Kolkata,16,409.18,Gold,0
C02695,38,Female,63857.24,12.04,Chennai,20,331.55,Platinum,0
C02696,49,Male,90368.44,31.83,Mumbai,16,270.73,Gold,0
C02697,45,Male,,1.0,Chennai,17,243.9,Silver,0
C02698,21,Female,86099.25,100.0,Kolkata,18,392.07,Silver,0
C02699,41,Male,72138.85,64.29,Kolkata,13,131.71,Gold,0
C02700,48,Female,23161.62,41.51,Chennai,16,438.87,Silver,0
C02701,38,Male,86096.7,69.05,Bangalore,16,312.6,Silver,0
C02702,45,Male,,63.79,Mumbai,23,240.3,Silver,0
C02703,55,Male,58960.9,72.42,Bangalore,20,228.51,Gold,0
C02704,45,Female,65626.97,,Mumbai,31,255.67,Silver,1
C02705,37,Female,53100.34,54.2,Delhi,23,370.59,Platinum,0
C02706,45,Female,64540.58,42.4,Mumbai,17,331.16,Silver,0
C02707,36,Male,48162.48,76.56,Bangalore,21,254.1,Gold,0
C02708,35,Male,85485.45,76.05,Mumbai,23,245.91,Silver,0
C02709,31,Female,57728.24,62.01,Delhi,14,331.4,Platinum,1
C02710,50,Female,52348.32,100.0,Delhi,22,574.36,Silver,0
C02711,26,Male,41501.48,51.24,Kolkata,14,573.34,Silver,0
C02712,50,Male,65375.52,42.0,Delhi,24,405.12,Silver,1
C02713,39,Male,63742.14,68.36,Chennai,15,222.55,Silver,1
C02714,21,Male,67768.49,46.5,Bangalore,21,375.41,Silver,0
C02715,38,Female,39454.96,,Chennai,20,225.59,Gold,1
C02716,18,Male,27976.38,43.34,Chennai,16,277.11,Silver,1
C02717,41,Male,72511.83,52.0,Bangalore,11,436.56,Gold,1
C02718,43,Male,89692.84,97.82,Chennai,21,275.59,Gold,0
C02719,29,Male,39472.93,51.89,Chennai,18,271.72,Platinum,1
C02720,36,Male,91788.83,44.02,Chennai,18,249.43,Silver,0
C02721,54,Male,65678.22,83.41,Delhi,22,218.29,Silver,0
C02722,29,Male,59858.74,38.98,Bangalore,16,273.81,Silver,0
C02723,24,Female,52049.03,46.14,Bangalore,23,374.04,Silver,0
C02724,49,Female,32309.64,71.53,Bangalore,20,367.69,Silver,0
C02725,54,Female,79754.57,78.77,Chennai,23,329.38,Silver,0
C02726,35,Male,44487.87,84.41,Delhi,20,417.64,Silver,0
C02727,45,Female,44403.87,,Bangalore,19,127.55,Gold,0
C02728,48,Male,79838.53,71.92,Mumbai,16,305.26,Silver,1
C02729,27,Male,22340.33,50.68,Bangalore,22,229.1,Silver,1
C02730,30,Male,29528.04,,Kolkata,21,498.44,Silver,0
C02731,47,Male,59637.32,84.06,Mumbai,23,274.39,Gold,1
C02732,51,Female,65865.69,49.01,Bangalore,27,374.16,Gold,0
C02733,40,Male,69694.69,65.56,Chennai,17,399.73,Gold,0
C02734,26,Male,53964.03,63.11,Bangalore,19,262.67,Platinum,0
C02735,54,Female,110607.39,38.58,Delhi,16,392.96,Gold,0
C02736,29,Female,55442.15,79.32,Delhi,17,404.23,Silver,0
C02737,31,Female,55384.28,71.21,Bangalore,15,378.98,Silver,0
C02738,38,Male,44060.27,20.27,Chennai,22,247.78,Platinum,0
C02739,50,Female,62478.14,65.55,Chennai,21,156.93,Gold,0
C02740,43,Male,72299.22,44.54,Chennai,26,513.84,Gold,0
C02741,39,Male,84071.56,81.94,Bangalore,27,270.92,Gold,1
C02742,39,Female,30214.31,31.09,Bangalore,25,400.43,Silver,0
C02743,35,Female,55080.09,52.87,Kolkata,16,253.53,Platinum,0
C02744,40,Female,68934.07,67.24,Delhi,23,509.78,Silver,1
C02745,18,Male,71741.15,61.09,Mumbai,18,250.17,Silver,1
C02746,32,Male,60130.97,75.26,Mumbai,20,310.06,Silver,1
C02747,37,Male,70848.48,29.63,Delhi,14,532.2,Gold,0
C02748,23,Male,43820.72,93.04,Kolkata,18,140.17,Silver,1
C02749,38,Male,91158.11,70.5,Delhi,15,420.62,Silver,0
C02750,32,Male,79852.56,87.19,Kolkata,21,297.47,Gold,1
C02751,52,Female,33101.44,77.48,Kolkata,14,370.77,Silver,1
C02752,50,Male,38497.94,59.77,Chennai,19,265.2,Silver,0
C02753,30,Female,39061.56,34.32,Delhi,17,463.6,Gold,0
C02754,33,Female,73559.4,48.73,Mumbai,16,218.81,Gold,0
C02755,34,Female,34305.44,91.79,Bangalore,21,303.72,Silver,0
C02756,30,Female,53379.51,87.71,Bangalore,26,393.54,Gold,0
C02757,36,Female,69094.09,47.61,Delhi,17,217.96,Gold,0
C02758,27,Male,58676.68,3.63,Bangalore,20,312.74,Silver,0
C02759,23,Male,65177.75,55.75,Kolkata,16,197.49,Silver,1
C02760,41,Male,,54.25,Bangalore,19,259.81,Silver,0
C02761,41,Male,71897.09,55.0,Kolkata,19,562.46,Gold,1
C02762,26,Female,47735.76,70.57,Kolkata,13,434.15,Gold,1
C02763,43,Female,53507.61,77.52,Mumbai,16,366.62,Silver,1
C02764,28,Female,64754.63,79.81,Bangalore,16,336.92,Gold,1
C02765,37,Male,62061.56,68.91,Mumbai,23,143.42,Platinum,0
C02766,43,Male,60479.6,23.98,Bangalore,14,281.31,Silver,0
C02767,34,Male,44987.46,53.18,Kolkata,23,392.23,Platinum,1
C02768,39,Male,54009.01,100.0,Bangalore,21,255.78,Platinum,0
C02769,29,Female,,67.48,Mumbai,14,336.06,Gold,0
C02770,33,Female,32498.3,67.36,Chennai,24,199.66,Platinum,1
C02771,32,Male,152248.02,67.19,Mumbai,19,191.22,Silver,1
C02772,27,Male,67753.6,68.31,Chennai,17,528.12,Silver,0
C02773,33,Female,34451.27,12.34,Delhi,22,512.91,Platinum,0
C02774,19,Female,83131.63,,Mumbai,17,291.45,Silver,0
C02775,30,Female,85392.27,59.24,Bangalore,21,222.19,Silver,0
C02776,32,Female,35096.99,85.63,Chennai,15,205.78,Silver,1
C02777,32,Male,87152.39,,Bangalore,17,340.16,Gold,1
C02778,32,Female,57128.37,27.07,Chennai,16,493.47,Silver,0
C02779,34,Female,68370.29,68.6,Mumbai,16,230.12,Silver,0
C02780,39,Female,50066.98,43.92,Mumbai,16,319.92,Platinum,1
C02781,43,Female,78460.9,35.66,Bangalore,24,314.87,Silver,0
C02782,28,Male,68121.88,43.32,Mumbai,24,466.57,Gold,0
C02783,22,Male,43716.93,70.85,Bangalore,17,328.07,Silver,0
C02784,24,Male,36695.96,85.18,Kolkata,25,160.39,Silver,1
C02785,30,Male,30793.95,69.66,Chennai,12,375.26,Silver,1
C02786,31,Male,63758.84,72.64,Bangalore,10,317.1,Gold,0
C02787,27,Male,71449.43,69.46,Chennai,19,213.29,Gold,1
C02788,22,Female,73019.31,62.03,Kolkata,25,406.01,Gold,1
C02789,30,Female,57640.38,73.94,Chennai,15,268.71,Silver,0
C02790,36,Female,36860.07,11.62,Bangalore,17,333.34,Platinum,0
C02791,40,Female,46358.5,62.22,Mumbai,17,314.45,Silver,1
C02792,29,Male,83046.97,39.1,Chennai,16,270.14,Silver,0
C02793,30,Female,50307.43,83.26,Chennai,20,218.83,Platinum,0
C02794,25,Male,62868.35,57.06,Kolkata,19,355.96,Silver,0
C02795,34,Female,38486.99,60.62,Delhi,20,177.98,Gold,0
C02796,26,Female,66731.66,29.9,Mumbai,28,392.84,Silver,0
C02797,40,Female,50846.31,80.34,Bangalore,29,214.61,Silver,0
C02798,18,Male,80934.25,72.55,Kolkata,24,183.52,Gold,0
C02799,31,Female,75471.15,71.14,Bangalore,20,440.23,Silver,0
C02800,38,Male,50085.88,43.74,Bangalore,16,309.39,Silver,1
C02801,36,Male,57466.72,44.53,Chennai,26,109.58,Silver,0
C02802,61,Female,48977.68,64.47,Kolkata,18,298.72,Silver,1
C02803,38,Male,31611.34,46.11,Kolkata,22,361.13,Platinum,0
C02804,24,Male,42851.15,68.7,Mumbai,11,363.86,Platinum,0
C02805,34,Female,63964.35,16.78,Delhi,20,222.62,Gold,0
C02806,18,Female,199515.57,50.25,Bangalore,17,236.79,Silver,0
C02807,34,Female,62970.96,95.94,Mumbai,24,316.32,Silver,0
C02808,26,Female,53965.34,68.79,Mumbai,17,403.85,Gold,0
C02809,44,Female,78661.33,,Bangalore,18,168.48,Silver,0
C02810,29,Female,61270.84,99.7,Chennai,22,174.19,Silver,1
C02811,33,Male,74065.08,13.28,Chennai,24,437.08,Platinum,0
C02812,28,Female,24524.5,43.69,Bangalore,19,421.76,Silver,1
C02813,52,Female,10000.0,51.98,Kolkata,14,205.77,Gold,1
C02814,31,Male,65675.76,77.17,Delhi,24,261.25,Silver,1
C02815,53,Female,31504.69,77.51,Chennai,26,510.79,Gold,0
C02816,43,Male,55750.97,42.68,Delhi,20,388.02,Silver,0
C02817,39,Female,53958.06,79.96,Mumbai,18,295.06,Platinum,1
C02818,38,Female,91748.01,51.93,Mumbai,13,414.25,Silver,0
C02819,38,Male,67999.93,84.23,Bangalore,21,251.75,Platinum,0
C02820,18,Female,63317.18,39.35,Bangalore,28,315.78,Silver,1
C02821,32,Male,76739.82,57.53,Bangalore,13,269.01,Gold,0
C02822,43,Female,67369.95,50.2,Chennai,15,370.76,Platinum,0
C02823,34,Female,50846.46,81.12,Delhi,16,370.21,Silver,0
C02824,20,Male,81429.52,49.54,Mumbai,21,322.31,Silver,1
C02825,34,Female,37805.0,59.15,Delhi,23,350.41,Platinum,1
C02826,52,Female,66464.94,70.14,Chennai,25,413.67,Silver,1
C02827,47,Male,29048.6,70.91,Delhi,18,346.63,Gold,1
C02828,34,Female,64078.88,77.74,Delhi,19,322.56,Silver,0
C02829,44,Male,63859.79,64.22,Bangalore,23,342.67,Gold,0
C02830,31,Female,93529.1,51.64,Delhi,13,421.22,Silver,0
C02831,18,Male,28700.52,53.01,Delhi,16,207.59,Gold,0
C02832,25,Female,47982.26,60.51,Delhi,34,341.58,Silver,0
C02833,50,Male,76453.65,64.99,Kolkata,18,111.3,Silver,0
C02834,32,Male,,57.06,Mumbai,20,271.71,Silver,0
C02835,32,Female,63606.1,60.38,Mumbai,21,488.5,Gold,0
C02836,32,Female,40877.29,29.65,Delhi,18,220.96,Silver,0
C02837,54,Male,48183.63,73.35,Bangalore,24,136.85,Silver,1
C02838,51,Female,84900.82,63.62,Bangalore,17,205.43,Gold,0
C02839,57,Male,58969.82,80.04,Bangalore,28,371.25,Silver,0
C02840,33,Female,67507.19,60.0,Mumbai,14,286.85,Platinum,0
C02841,37,Female,57696.23,25.23,Chennai,16,199.37,Gold,1
C02842,19,Male,,52.83,Delhi,23,420.78,Gold,0
C02843,49,Male,78676.21,56.0,Mumbai,20,342.73,Silver,0
C02844,23,Female,70064.65,74.86,Bangalore,21,184.34,Gold,0
C02845,37,Female,106112.74,18.59,Mumbai,20,277.83,Silver,0
C02846,24,Female,39688.37,60.82,Mumbai,18,513.26,Platinum,0
C02847,29,Female,76451.46,70.27,Mumbai,22,269.04,Silver,0
C02848,26,Female,33769.12,46.77,Bangalore,14,130.6,Silver,0
C02849,28,Male,63146.93,61.49,Chennai,25,347.01,Silver,1
C02850,29,Female,79530.13,47.46,Kolkata,15,338.26,Platinum,0
C02851,29,Female,18557.3,45.41,Delhi,27,433.27,Gold,1
C02852,43,Male,55901.35,51.83,Delhi,25,260.82,Silver,0
C02853,23,Male,48735.81,45.79,Mumbai,15,344.17,Platinum,0
C02854,37,Male,45960.85,73.67,Chennai,19,324.65,Silver,0
C02855,47,Female,67704.25,45.3,Bangalore,18,299.37,Gold,1
C02856,29,Male,82413.71,41.94,Kolkata,15,332.37,Gold,0
C02857,27,Male,57334.43,95.36,Kolkata,21,360.2,Platinum,0
C02858,32,Male,64109.73,79.21,Mumbai,23,355.03,Silver,0
C02859,46,Male,62286.18,,Mumbai,27,391.8,Silver,0
C02860,36,Female,60036.07,44.7,Bangalore,22,72.05,Gold,0
